id,loc,x,y,date,n_detections
A69-1602-9712,SB-9,-119.0260167,33.471,2019-05-06,4
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-28,4
A69-1602-9712,SB-9,-119.0260167,33.471,2019-07-14,4
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-06-19,4
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-07-08,4
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-07-14,4
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-08-03,4
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-08-05,4
A69-1602-9714,SB-7,-119.0418333,33.464,2018-09-17,4
A69-1602-9714,SB-7,-119.0418333,33.464,2018-09-30,4
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-08,4
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-07-20,4
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-22,4
A69-1602-9716,SB-1,-119.025,33.488,2019-09-10,4
A69-1602-9716,SB-1,-119.025,33.488,2019-09-29,4
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-26,4
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-08,4
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-09,4
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-18,4
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-20,4
A69-1602-9716,SB-6,-119.0457167,33.468,2019-09-28,4
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-02,4
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-20,4
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-27,4
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-11,4
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-26,4
A69-1602-9716,SB-9,-119.0260167,33.471,2018-09-26,4
A69-1602-9716,SB-9,-119.0260167,33.471,2018-10-16,4
A69-1602-9716,SB-9,-119.0260167,33.471,2018-10-27,4
A69-1602-9716,SB-9,-119.0260167,33.471,2019-06-19,4
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-08-06,4
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-08-30,4
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-09-07,4
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-09-13,4
A69-1602-9718,Mound Offshore,-119.0168,33.4876,2019-06-16,4
A69-1602-9718,Mound Offshore,-119.0168,33.4876,2019-08-24,4
A69-1602-9718,Mound Offshore,-119.0168,33.4876,2019-08-25,4
A69-1602-9718,SB-1,-119.025,33.488,2018-10-02,4
A69-1602-9718,SB-1,-119.025,33.488,2019-06-10,4
A69-1602-9718,SB-1,-119.025,33.488,2019-09-07,4
A69-1602-9718,SB-10,-119.0228,33.484,2019-05-29,4
A69-1602-9718,SB-3,-119.04055,33.487,2018-10-02,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-06-12,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-16,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-17,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-24,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-27,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-31,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-17,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-18,4
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-20,4
A69-1602-9718,SB-6,-119.0457167,33.468,2019-08-16,4
A69-1602-9718,SB-6,-119.0457167,33.468,2019-08-17,4
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-17,4
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-25,4
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-29,4
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-10,4
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-17,4
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-12,4
A69-1602-9718,SB-7,-119.0418333,33.464,2018-11-03,4
A69-1602-9718,SB-7,-119.0418333,33.464,2019-03-21,4
A69-1602-9718,SB-7,-119.0418333,33.464,2019-05-20,4
A69-1602-9718,SB-7,-119.0418333,33.464,2019-05-23,4
A69-1602-9718,SB-7,-119.0418333,33.464,2019-05-29,4
A69-1602-9718,SB-7,-119.0418333,33.464,2019-07-31,4
A69-1602-9718,SB-7,-119.0418333,33.464,2019-08-07,4
A69-1602-9718,SB-7,-119.0418333,33.464,2019-08-15,4
A69-1602-9718,SB-8,-119.0348,33.461,2018-10-03,4
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-11,4
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-12,4
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-26,4
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-05,4
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-20,4
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-21,4
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-28,4
A69-1602-9718,SB-9,-119.0260167,33.471,2018-11-15,4
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-03,4
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-18,4
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-10,4
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-22,4
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-11,4
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-06-01,4
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-06-16,4
A69-1602-9719,Mound Inshore,-119.0193,33.4879,2019-07-01,4
A69-1602-9719,SB-1,-119.025,33.488,2019-07-07,4
A69-1602-9719,SB-6,-119.0457167,33.468,2019-07-13,4
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-19,4
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-22,4
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-21,4
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-25,4
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-01,4
A69-1602-9720,SB-1,-119.025,33.488,2019-07-16,4
A69-1602-9720,SB-1,-119.025,33.488,2019-07-28,4
A69-1602-9720,SB-1,-119.025,33.488,2019-08-14,4
A69-1602-9720,SB-1,-119.025,33.488,2019-08-24,4
A69-1602-9720,SB-1,-119.025,33.488,2019-08-30,4
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-02,4
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-18,4
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-03,4
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-10,4
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-26,4
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-23,4
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-28,4
A69-1602-9720,SB-6,-119.0457167,33.468,2019-10-01,4
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-09,4
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-23,4
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-28,4
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-09-11,4
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-23,4
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-07-10,4
A69-1602-9721,SB-1,-119.025,33.488,2019-07-12,4
A69-1602-9721,SB-1,-119.025,33.488,2019-07-17,4
A69-1602-9721,SB-1,-119.025,33.488,2019-07-23,4
A69-1602-9721,SB-1,-119.025,33.488,2019-07-31,4
A69-1602-9721,SB-1,-119.025,33.488,2019-10-02,4
A69-1602-9721,SB-6,-119.0457167,33.468,2019-07-10,4
A69-1602-9721,SB-6,-119.0457167,33.468,2019-07-13,4
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-13,4
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-17,4
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-28,4
A69-1602-9721,SB-6,-119.0457167,33.468,2019-09-13,4
A69-1602-9721,SB-6,-119.0457167,33.468,2019-09-18,4
A69-1602-9721,SB-9,-119.0260167,33.471,2019-09-21,4
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-07-21,4
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-08-26,4
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-09-25,4
A69-1602-9721,WR-C,-119.0592,33.48881,2019-07-08,4
A69-1602-9722,SB-7,-119.0418333,33.464,2018-09-26,4
A69-1602-9722,SB-7,-119.0418333,33.464,2018-09-28,4
A69-1602-9722,SB-7,-119.0418333,33.464,2018-09-29,4
A69-1602-9722,SB-7,-119.0418333,33.464,2018-10-21,4
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-08-13,4
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-10-01,4
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-07-02,4
A69-1602-9723,SB-3,-119.04055,33.487,2019-07-18,4
A69-1602-9723,SB-4,-119.04978,33.48554,2019-07-29,4
A69-1602-9723,SB-4,-119.04978,33.48554,2019-07-30,4
A69-1602-9723,SB-4,-119.04978,33.48554,2019-08-05,4
A69-1602-9723,SB-4,-119.04978,33.48554,2019-08-08,4
A69-1602-9723,SB-4,-119.04978,33.48554,2019-09-01,4
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-26,4
A69-1602-9723,SB-6,-119.0457167,33.468,2019-08-12,4
A69-1602-9723,SB-7,-119.0418333,33.464,2019-07-11,4
A69-1602-9723,SB-7,-119.0418333,33.464,2019-07-27,4
A69-1602-9723,SB-7,-119.0418333,33.464,2019-08-12,4
A69-1602-9723,SB-7,-119.0418333,33.464,2019-08-16,4
A69-1602-9723,SB-7,-119.0418333,33.464,2019-08-19,4
A69-1602-9723,SB-8,-119.0348,33.461,2019-07-29,4
A69-1602-9723,SB-8,-119.0348,33.461,2019-07-30,4
A69-1602-9723,SB-8,-119.0348,33.461,2019-08-05,4
A69-1602-9723,SB-8,-119.0348,33.461,2019-08-08,4
A69-1602-9723,SB-8,-119.0348,33.461,2019-09-01,4
A69-1602-9723,SB-9,-119.0260167,33.471,2019-08-24,4
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-05-31,3
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-05,3
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-07,3
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-06,3
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-01,3
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-03,3
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-08-03,3
A69-1602-9712,SB-1,-119.025,33.488,2019-06-06,3
A69-1602-9712,SB-1,-119.025,33.488,2019-06-14,3
A69-1602-9712,SB-1,-119.025,33.488,2019-07-09,3
A69-1602-9712,SB-1,-119.025,33.488,2019-07-18,3
A69-1602-9712,SB-1,-119.025,33.488,2019-07-20,3
A69-1602-9712,SB-1,-119.025,33.488,2019-07-24,3
A69-1602-9712,SB-1,-119.025,33.488,2019-07-29,3
A69-1602-9712,SB-1,-119.025,33.488,2019-08-01,3
A69-1602-9712,SB-1,-119.025,33.488,2019-08-08,3
A69-1602-9712,SB-10,-119.0228,33.484,2019-10-04,3
A69-1602-9712,SB-3,-119.04055,33.487,2019-07-28,3
A69-1602-9712,SB-4,-119.04978,33.48554,2019-07-31,3
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-03,3
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-05,3
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-05,3
A69-1602-9712,SB-6,-119.0457167,33.468,2019-07-06,3
A69-1602-9712,SB-6,-119.0457167,33.468,2019-08-03,3
A69-1602-9712,SB-7,-119.0418333,33.464,2018-09-09,3
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-13,3
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-16,3
A69-1602-9712,SB-7,-119.0418333,33.464,2019-02-19,3
A69-1602-9712,SB-7,-119.0418333,33.464,2019-04-23,3
A69-1602-9712,SB-7,-119.0418333,33.464,2019-07-18,3
A69-1602-9712,SB-8,-119.0348,33.461,2019-07-31,3
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-06,3
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-20,3
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-06-06,3
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-06-20,3
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-08-09,3
A69-1602-9714,SB-7,-119.0418333,33.464,2018-09-04,3
A69-1602-9714,SB-7,-119.0418333,33.464,2018-09-22,3
A69-1602-9714,SB-7,-119.0418333,33.464,2018-10-03,3
A69-1602-9714,SB-7,-119.0418333,33.464,2018-10-05,3
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-07-31,3
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-18,3
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-26,3
A69-1602-9716,SB-10,-119.0228,33.484,2019-10-04,3
A69-1602-9716,SB-6,-119.0457167,33.468,2019-05-15,3
A69-1602-9716,SB-6,-119.0457167,33.468,2019-08-14,3
A69-1602-9716,SB-7,-119.0418333,33.464,2018-08-31,3
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-13,3
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-26,3
A69-1602-9716,SB-7,-119.0418333,33.464,2018-09-28,3
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-09,3
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-15,3
A69-1602-9716,SB-7,-119.0418333,33.464,2018-10-17,3
A69-1602-9716,SB-7,-119.0418333,33.464,2019-04-26,3
A69-1602-9716,SB-7,-119.0418333,33.464,2019-05-06,3
A69-1602-9716,SB-7,-119.0418333,33.464,2019-05-09,3
A69-1602-9716,SB-7,-119.0418333,33.464,2019-05-28,3
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-08-19,3
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-08-28,3
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-09-06,3
A69-1602-9716,SB-9.5,-119.02422,33.4777,2019-09-26,3
A69-1602-9718,Mound Inshore,-119.0193,33.4879,2019-08-26,3
A69-1602-9718,Mound Offshore,-119.0168,33.4876,2019-09-09,3
A69-1602-9718,Mound Offshore,-119.0168,33.4876,2019-09-17,3
A69-1602-9718,SB-1,-119.025,33.488,2019-07-25,3
A69-1602-9718,SB-1,-119.025,33.488,2019-07-26,3
A69-1602-9718,SB-10,-119.0228,33.484,2018-08-29,3
A69-1602-9718,SB-10,-119.0228,33.484,2019-05-31,3
A69-1602-9718,SB-3,-119.04055,33.487,2018-08-15,3
A69-1602-9718,SB-3,-119.04055,33.487,2019-06-10,3
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-14,3
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-21,3
A69-1602-9718,SB-3,-119.04055,33.487,2019-07-30,3
A69-1602-9718,SB-3,-119.04055,33.487,2019-08-15,3
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-18,3
A69-1602-9718,SB-3,-119.04055,33.487,2019-09-21,3
A69-1602-9718,SB-6,-119.0457167,33.468,2019-05-27,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-13,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-19,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-22,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-08-23,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-03,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-09-24,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-01,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-05,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-11,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-13,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-10-15,3
A69-1602-9718,SB-7,-119.0418333,33.464,2018-11-02,3
A69-1602-9718,SB-7,-119.0418333,33.464,2019-04-20,3
A69-1602-9718,SB-7,-119.0418333,33.464,2019-05-26,3
A69-1602-9718,SB-8,-119.0348,33.461,2018-08-13,3
A69-1602-9718,SB-8,-119.0348,33.461,2018-09-09,3
A69-1602-9718,SB-8,-119.0348,33.461,2019-04-25,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-27,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-08-29,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-16,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-09-22,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-03,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-07,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-14,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-22,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-10-31,3
A69-1602-9718,SB-9,-119.0260167,33.471,2018-11-10,3
A69-1602-9718,SB-9,-119.0260167,33.471,2019-05-24,3
A69-1602-9718,SB-9,-119.0260167,33.471,2019-05-30,3
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-29,3
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-12,3
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-06-11,3
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-06-17,3
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-08-04,3
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-08-26,3
A69-1602-9718,SB-9.5,-119.02422,33.4777,2019-09-18,3
A69-1602-9719,SB-3,-119.04055,33.487,2019-07-01,3
A69-1602-9719,SB-3,-119.04055,33.487,2019-07-05,3
A69-1602-9719,SB-3,-119.04055,33.487,2019-07-09,3
A69-1602-9719,SB-6,-119.0457167,33.468,2019-07-01,3
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-13,3
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-13,3
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-20,3
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-27,3
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-10-11,3
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-07,3
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-07-27,3
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-29,3
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-24,3
A69-1602-9720,SB-1,-119.025,33.488,2019-07-21,3
A69-1602-9720,SB-1,-119.025,33.488,2019-07-22,3
A69-1602-9720,SB-1,-119.025,33.488,2019-08-28,3
A69-1602-9720,SB-1,-119.025,33.488,2019-09-10,3
A69-1602-9720,SB-1,-119.025,33.488,2019-09-16,3
A69-1602-9720,SB-1,-119.025,33.488,2019-09-26,3
A69-1602-9720,SB-6,-119.0457167,33.468,2019-07-22,3
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-07,3
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-16,3
A69-1602-9720,SB-6,-119.0457167,33.468,2019-08-18,3
A69-1602-9720,SB-6,-119.0457167,33.468,2019-09-22,3
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-08-08,3
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-10,3
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-09-22,3
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-09-24,3
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-07-04,3
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-07-21,3
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-07-31,3
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-10-09,3
A69-1602-9721,SB-1,-119.025,33.488,2019-07-14,3
A69-1602-9721,SB-1,-119.025,33.488,2019-07-19,3
A69-1602-9721,SB-1,-119.025,33.488,2019-07-27,3
A69-1602-9721,SB-1,-119.025,33.488,2019-08-04,3
A69-1602-9721,SB-1,-119.025,33.488,2019-08-06,3
A69-1602-9721,SB-1,-119.025,33.488,2019-08-11,3
A69-1602-9721,SB-1,-119.025,33.488,2019-08-16,3
A69-1602-9721,SB-1,-119.025,33.488,2019-08-28,3
A69-1602-9721,SB-1,-119.025,33.488,2019-10-05,3
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-03,3
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-04,3
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-05,3
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-10,3
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-23,3
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-24,3
A69-1602-9721,SB-6,-119.0457167,33.468,2019-08-25,3
A69-1602-9721,SB-7,-119.0418333,33.464,2019-08-29,3
A69-1602-9721,SB-9,-119.0260167,33.471,2019-09-23,3
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-07-30,3
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-08-30,3
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-09-21,3
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-09-23,3
A69-1602-9722,SB-1,-119.025,33.488,2018-09-26,3
A69-1602-9722,SB-3,-119.04055,33.487,2018-09-26,3
A69-1602-9722,SB-7,-119.0418333,33.464,2018-09-17,3
A69-1602-9722,SB-7,-119.0418333,33.464,2018-09-23,3
A69-1602-9722,SB-7,-119.0418333,33.464,2018-10-09,3
A69-1602-9722,SB-7,-119.0418333,33.464,2018-10-24,3
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-07-03,3
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-08-17,3
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-07-31,3
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-08-15,3
A69-1602-9723,Mound Offshore,-119.0168,33.4876,2019-08-16,3
A69-1602-9723,SB-1,-119.025,33.488,2019-10-07,3
A69-1602-9723,SB-10,-119.0228,33.484,2019-08-12,3
A69-1602-9723,SB-4,-119.04978,33.48554,2019-07-05,3
A69-1602-9723,SB-4,-119.04978,33.48554,2019-07-15,3
A69-1602-9723,SB-4,-119.04978,33.48554,2019-08-10,3
A69-1602-9723,SB-4,-119.04978,33.48554,2019-08-27,3
A69-1602-9723,SB-4,-119.04978,33.48554,2019-09-07,3
A69-1602-9723,SB-5,-119.0476,33.476,2019-07-11,3
A69-1602-9723,SB-5,-119.0476,33.476,2019-07-12,3
A69-1602-9723,SB-5,-119.0476,33.476,2019-08-27,3
A69-1602-9723,SB-5,-119.0476,33.476,2019-09-13,3
A69-1602-9723,SB-6,-119.0457167,33.468,2019-07-23,3
A69-1602-9723,SB-6,-119.0457167,33.468,2019-09-28,3
A69-1602-9723,SB-6,-119.0457167,33.468,2019-10-01,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-07-08,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-07-15,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-07-24,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-07-29,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-08-08,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-08-18,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-08-28,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-09-06,3
A69-1602-9723,SB-7,-119.0418333,33.464,2019-09-14,3
A69-1602-9723,SB-8,-119.0348,33.461,2019-07-05,3
A69-1602-9723,SB-8,-119.0348,33.461,2019-07-15,3
A69-1602-9723,SB-8,-119.0348,33.461,2019-08-10,3
A69-1602-9723,SB-8,-119.0348,33.461,2019-08-27,3
A69-1602-9723,SB-8,-119.0348,33.461,2019-09-07,3
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-07-20,3
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-09-07,3
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-10-02,3
A69-1602-9723,WR-C,-119.0592,33.48881,2019-07-11,3
A69-1602-9723,WR-C,-119.0592,33.48881,2019-07-27,3
A69-1602-9723,WR-C,-119.0592,33.48881,2019-08-10,3
A69-1602-9723,WR-C,-119.0592,33.48881,2019-09-29,3
A69-1602-9723,WR-E,-119.0528,33.49324,2019-07-08,3
A69-1602-16715,MPA Corner,-119.0276,33.46488,2019-10-17,2
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-08,2
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-09,2
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-29,2
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-18,2
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-22,2
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-08-02,2
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-03,2
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-30,2
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-01,2
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-08,2
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-19,2
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-21,2
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-29,2
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-07-30,2
A69-1602-9712,SB-1,-119.025,33.488,2019-06-26,2
A69-1602-9712,SB-1,-119.025,33.488,2019-07-12,2
A69-1602-9712,SB-10,-119.0228,33.484,2019-10-02,2
A69-1602-9712,SB-10,-119.0228,33.484,2019-10-03,2
A69-1602-9712,SB-10,-119.0228,33.484,2019-10-11,2
A69-1602-9712,SB-10,-119.0228,33.484,2019-10-12,2
A69-1602-9712,SB-3,-119.04055,33.487,2019-08-05,2
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-09,2
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-19,2
A69-1602-9712,SB-6,-119.0457167,33.468,2019-06-27,2
A69-1602-9712,SB-6,-119.0457167,33.468,2019-08-12,2
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-25,2
A69-1602-9712,SB-7,-119.0418333,33.464,2018-10-31,2
A69-1602-9712,SB-7,-119.0418333,33.464,2018-11-30,2
A69-1602-9712,SB-7,-119.0418333,33.464,2019-06-30,2
A69-1602-9712,SB-7,-119.0418333,33.464,2019-07-24,2
A69-1602-9712,SB-9,-119.0260167,33.471,2019-04-30,2
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-16,2
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-30,2
A69-1602-9712,SB-9.5,-119.02422,33.4777,2019-06-16,2
A69-1602-9714,SB-7,-119.0418333,33.464,2018-08-16,2
A69-1602-9714,SB-7,-119.0418333,33.464,2018-08-29,2
A69-1602-9714,SB-7,-119.0418333,33.464,2018-10-10,2
A69-1602-9714,SB-7,-119.0418333,33.464,2018-10-24,2
A69-1602-9714,SB-7,-119.0418333,33.464,2018-11-27,2
